20210702 09:37:03.9728,1.079010,0.648517,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:03.9828,1.074036,0.651874,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:03.9928,1.069189,0.647632,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.0028,1.078436,0.651617,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.0128,1.074231,0.648962,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.0248,1.077161,0.648395,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.0348,1.075507,0.649530,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.0448,1.070148,0.651050,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.0548,1.078564,0.645990,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.0648,1.078625,0.651178,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.0748,1.077545,0.649469,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.0848,1.065491,0.650922,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.0948,1.070593,0.649280,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.1048,1.078375,0.649658,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.1148,1.080798,0.649847,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.1248,1.069189,0.650861,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.1348,1.075629,0.648206,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.1448,1.075885,0.651239,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.1548,1.076715,0.648834,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.1648,1.080859,0.650861,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.1748,1.076782,0.647003,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.1848,1.079266,0.650482,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.1948,1.082074,0.650293,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.2048,1.068365,0.651239,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.2148,1.077545,0.651306,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.2257,1.076080,0.652252,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.2357,1.068683,0.647510,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.2457,1.078949,0.650922,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.2557,1.076141,0.652124,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.2657,1.078436,0.652063,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.2757,1.074036,0.647382,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.2857,1.078882,0.647699,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.2957,1.078625,0.650482,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.3057,1.073975,0.649023,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.3157,1.076971,0.649847,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.3267,1.071167,0.649719,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.3367,1.071234,0.649847,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.3467,1.078247,0.651178,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.3567,1.078436,0.649658,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.3667,1.071741,0.651306,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.3767,1.079199,0.649469,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.3867,1.079327,0.650922,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.3967,1.077228,0.649213,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.4067,1.077356,0.650989,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.4167,1.077032,0.647760,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.4267,1.077863,0.650861,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.4367,1.076141,0.649597,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.4467,1.070148,0.650543,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.4567,1.075696,0.645038,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.4667,1.078308,0.649786,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.4767,1.068872,0.651807,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.4867,1.077802,0.650293,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.4967,1.075055,0.649658,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.5067,1.073975,0.650861,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.5167,1.075378,0.648834,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.5291,1.072125,0.645801,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.5391,1.076526,0.650226,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.5491,1.073590,0.650037,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.5591,1.077032,0.650104,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.5691,1.076971,0.648456,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.5791,1.077802,0.652313,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.5891,1.077228,0.649786,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.5991,1.077606,0.650104,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.6091,1.072699,0.648584,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.6191,1.078949,0.650989,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.6291,1.077673,0.649469,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.6391,1.068365,0.651746,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.6491,1.078625,0.646240,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.6591,1.075757,0.647382,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.6691,1.076141,0.645612,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.6791,1.069635,0.648834,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.6891,1.077228,0.649152,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.6991,1.078693,0.650293,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.7091,1.075757,0.648901,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.7191,1.071680,0.651556,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.7301,1.073462,0.648517,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.7401,1.078247,0.651556,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.7501,1.072827,0.647064,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.7601,1.077673,0.651685,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.7701,1.073462,0.647949,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.7801,1.069446,0.649213,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.7901,1.076459,0.648328,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.8001,1.072510,0.648645,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.8101,1.075696,0.649408,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.8201,1.075696,0.651495,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.8311,1.076202,0.648773,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.8411,1.076398,0.650732,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.8511,1.069958,0.649091,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.8611,1.077032,0.652631,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.8711,1.079779,0.648584,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.8811,1.078503,0.652252,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.8911,1.076904,0.648901,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.9011,1.079327,0.649341,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.9111,1.070404,0.648138,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.9211,1.072253,0.650922,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.9311,1.077802,0.646686,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.9325,1.069000,0.650610,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.9425,1.073718,0.648016,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.9525,1.076587,0.650671,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.9625,1.076654,0.649280,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.9725,1.068109,0.649213,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.9825,1.075122,0.651239,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:04.9925,1.077930,0.650800,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.0025,1.072186,0.645422,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.0125,1.075824,0.646686,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.0225,1.074164,0.651935,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.0343,1.076459,0.649719,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.0443,1.079327,0.646814,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.0543,1.074548,0.651807,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.0643,1.077606,0.649719,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.0743,1.072760,0.646179,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.0843,1.072699,0.651367,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.0943,1.077673,0.650037,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.1043,1.075311,0.650989,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.1143,1.075696,0.651050,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.1243,1.080988,0.650732,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.1359,1.077606,0.650226,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.1459,1.067664,0.650226,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.1559,1.075696,0.650037,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.1659,1.072827,0.649976,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.1759,1.077417,0.649597,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.1859,1.068872,0.649658,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.1959,1.074738,0.649719,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.2059,1.077802,0.646747,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.2159,1.079199,0.651239,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.2259,1.076141,0.650482,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.2359,1.076654,0.649976,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.2459,1.071936,0.648328,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.2559,1.067792,0.650610,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.2659,1.073590,0.650415,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.2759,1.071039,0.649658,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.2859,1.078821,0.645612,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.2959,1.074933,0.649847,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.3059,1.076971,0.651746,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.3159,1.068616,0.651306,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.3259,1.072125,0.645801,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.3387,1.072699,0.651746,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.3487,1.069189,0.650354,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.3587,1.073334,0.651807,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.3687,1.078247,0.650226,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.3787,1.079266,0.652063,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.3887,1.076526,0.650543,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.3987,1.073590,0.651050,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.4087,1.076587,0.649213,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.4187,1.076715,0.646179,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.4287,1.079901,0.650800,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.4398,1.078247,0.650922,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.4498,1.076587,0.650226,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.4598,1.077356,0.647632,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.4698,1.076526,0.650415,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.4798,1.076013,0.651428,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.4898,1.078882,0.653198,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.4998,1.079395,0.651935,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.5098,1.073334,0.650165,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.5198,1.079456,0.649976,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
20210702 09:37:05.5298,1.068555,0.650732,2.092346,-2.079553,0.000000,0.000000,0.000000,0.000000,
