0,1,2,3,4
0.666666667,1,1,0.338983051,0.535554552
0.833333333,0,0.25,0.457627119,0.385051096
0.833333333,0,0.375,0.440677966,0.422729479
0.833333333,0,0.5,0.389830508,0.40712505
0.833333333,0,0.625,0.322033898,0.381241057
0.833333333,0,0.75,0.322033898,0.42670388
0.833333333,0,1,0.271186441,0.442058822
0.833333333,0.25,0,0.813559322,0.602973568
0.833333333,0.25,0.25,0.728813559,0.66248755
0.833333333,0.25,0.375,0.711864407,0.716977006
0.833333333,0.25,0.5,0.677966102,0.733771755
0.833333333,0.25,0.625,0.627118644,0.747951791
0.833333333,0.25,0.75,0.593220339,0.768696028
0.833333333,0.25,1,0.559322034,0.83773549
0.833333333,0.5,0,0.949152542,0.72537491
0.833333333,0.5,0.25,0.847457627,0.783440701
0.833333333,0.5,0.375,0.762711864,0.772000916
0.833333333,0.5,0.5,0.745762712,0.810379665
0.833333333,0.5,0.625,0.694915254,0.829147618
0.833333333,0.5,0.75,0.677966102,0.875218247
0.833333333,0.5,1,0.610169492,0.907336876
0.833333333,0.75,0,1,0.771166738
0.833333333,0.75,0.25,0.881355932,0.817931959
0.833333333,0.75,0.375,0.813559322,0.826954026
0.833333333,0.75,0.5,0.745762712,0.810379665
0.833333333,0.75,0.625,0.661016949,0.788567084
0.833333333,0.75,0.75,0.644067797,0.832636702
0.833333333,0.75,1,0.627118644,0.930517512
0.833333333,1,0,0.966101695,0.740645439
0.833333333,1,0.25,0.93220339,0.86961319
0.833333333,1,0.375,0.898305085,0.918385206
0.833333333,1,0.5,0.847457627,0.925045256
0.833333333,1,0.625,0.796610169,0.95068067
0.833333333,1,0.75,0.745762712,0.960271967
0.833333333,1,1,0.677966102,0.999999947
1,0,0.25,0.745762712,0.679788834
1,0,0.375,0.694915254,0.698619969
1,0,0.5,0.661016949,0.714599254
1,0,0.625,0.627118644,0.747951791
1,0,0.75,0.593220339,0.768696028
1,0,1,0.525423729,0.791285002
1,0.25,0,0.813559322,0.602973568
1,0.25,0.25,0.711864407,0.645178846
1,0.25,0.375,0.677966102,0.680255066
1,0.25,0.5,0.627118644,0.676229626
1,0.25,0.625,0.610169492,0.72763111
1,0.25,0.75,0.559322034,0.726023341
1,0.25,1,0.525423729,0.791285002
1,0.5,0,0.762711864,0.55696439
1,0.5,0.25,0.728813559,0.66248755
1,0.5,0.375,0.694915254,0.698619969
1,0.5,0.5,0.644067797,0.695418545
1,0.5,0.625,0.610169492,0.72763111
1,0.5,0.75,0.474576271,0.619182125
1,0.5,1,0.491525424,0.744794865
1,0.75,0,0.813559322,0.602973568
1,0.75,0.25,0.694915254,0.627862721
1,0.75,0.375,0.694915254,0.698619969
1,0.75,0.5,0.610169492,0.657032498
1,0.75,0.625,0.610169492,0.72763111
1,0.75,0.75,0.627118644,0.811332258
1,0.75,1,0.576271186,0.860945864
1,1,0,0.915254237,0.694814093
1,1,0.25,0.813559322,0.748919761
1,1,0.375,0.779661017,0.790326486
1,1,0.5,0.711864407,0.772092128
1,1,0.625,0.677966102,0.808861695
1,1,0.75,0.677966102,0.875218247
1,1,1,0.610169492,0.907336876
